,N,Method,$\hat{\mathbb{P}}$
1057,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98612
1058,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98873
1059,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99225
1060,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99206
1061,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99361
1062,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99402
1063,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99602
1064,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99563
1065,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99633
1066,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99738
1067,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9967
1068,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97782
1069,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98449
1070,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98926
1071,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99426
1072,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99339
1073,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99464
1074,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99639
1075,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99667
1076,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99518
1077,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99684
1078,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99693
1079,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99662
1080,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98115
1081,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98572
1082,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98936
1083,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99094
1084,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99328
1085,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99404
1086,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99548
1087,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99521
1088,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9964
1089,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99662
1090,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99607
1091,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9967
1092,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97998
1093,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98857
1094,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98949
1095,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99385
1096,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99172
1097,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99436
1098,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99498
1099,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99446
1100,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99637
1101,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99698
1102,7200.0,SAIS-ScenarioApproxImportanceSampling,0.9963
1103,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9966
1104,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98035
1105,1800.0,SAIS-ScenarioApproxImportanceSampling,0.99013
1106,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99201
1107,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99313
1108,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99345
1109,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99343
1110,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99437
1111,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99611
1112,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99583
1113,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99717
1114,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99693
1115,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99717
1116,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97636
1117,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98971
1118,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98857
1119,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99222
1120,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99392
1121,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99543
1122,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99407
1123,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99572
1124,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99561
1125,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99688
1126,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99674
1127,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99689
1128,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97877
1129,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9844
1130,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99066
1131,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99238
1132,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99421
1133,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9944
1134,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99563
1135,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99493
1136,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99702
1137,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99783
1138,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99686
1139,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99679
1140,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97909
1141,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98663
1142,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99207
1143,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99094
1144,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9934
1145,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99368
1146,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99507
1147,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99602
1148,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99555
1149,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99617
1150,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99686
1151,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99672
1152,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97841
1153,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98934
1154,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99165
1155,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9923
1156,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99188
1157,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99337
1158,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99567
1159,5400.0,SAIS-ScenarioApproxImportanceSampling,0.9969
1160,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9971
1161,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99741
1162,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99744
1163,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99696
1164,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9817
1165,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98569
1166,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98625
1167,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99222
1168,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99514
1169,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99427
1170,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99432
1171,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99483
1172,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99694
1173,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99777
1174,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99643
1175,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99692
1176,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97828
1177,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98851
1178,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99173
1179,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99157
1180,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99206
1181,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99585
1182,4800.0,SAIS-ScenarioApproxImportanceSampling,0.9957
1183,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99576
1184,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99483
1185,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99624
1186,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99666
1187,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99743
1188,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98409
1189,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98799
1190,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98838
1191,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99344
1192,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99369
1193,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99569
1194,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99451
1195,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99565
1196,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99566
1197,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99585
1198,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99723
1199,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9978
